publication_title,print_identifier,title_url,title_id,publisher_name,parent_publication_title_id
ACM SIGGRAPH 2012 Computer Animation Festival,978-1-4503-1677-4,https://dl.acm.org/doi/book/10.1145/2341836,10.1145/2341836,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2012 Courses,978-1-4503-1678-1,https://dl.acm.org/doi/book/10.1145/2343483,10.1145/2343483,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2012 Dailies,978-1-4503-1679-8,https://dl.acm.org/doi/book/10.1145/2341925,10.1145/2341925,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2012 Emerging Technologies,978-1-4503-1680-4,https://dl.acm.org/doi/book/10.1145/2343456,10.1145/2343456,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2012 Mobile,978-1-4503-1681-1,https://dl.acm.org/doi/book/10.1145/2341910,10.1145/2341910,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2012 Posters,978-1-4503-1682-8,https://dl.acm.org/doi/book/10.1145/2342896,10.1145/2342896,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2012 Talks,978-1-4503-1683-5,https://dl.acm.org/doi/book/10.1145/2343045,10.1145/2343045,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Art Gallery,978-1-4503-2337-6,https://dl.acm.org/doi/book/10.1145/2503649,10.1145/2503649,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Computer Animation Festival,978-1-4503-2338-3,https://dl.acm.org/doi/book/10.1145/2503541,10.1145/2503541,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Courses,978-1-4503-2339-0,https://dl.acm.org/doi/book/10.1145/2504435,10.1145/2504435,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Emerging Technologies,978-1-4503-2340-6,https://dl.acm.org/doi/book/10.1145/2503368,10.1145/2503368,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Mobile,978-1-4503-2341-3,https://dl.acm.org/doi/book/10.1145/2503512,10.1145/2503512,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Posters,978-1-4503-2342-0,https://dl.acm.org/doi/book/10.1145/2503385,10.1145/2503385,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Studio Talks,978-1-4503-2343-7,https://dl.acm.org/doi/book/10.1145/2503673,10.1145/2503673,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2013 Talks,978-1-4503-2344-4,https://dl.acm.org/doi/book/10.1145/2504459,10.1145/2504459,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Art Gallery,978-1-4503-2905-7,https://dl.acm.org/doi/book/10.1145/2601080,10.1145/2601080,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Computer Animation Festival,978-1-4503-3054-1,https://dl.acm.org/doi/book/10.1145/2633956,10.1145/2633956,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Courses,978-1-4503-2962-0,https://dl.acm.org/doi/book/10.1145/2614028,10.1145/2614028,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Emerging Technologies,978-1-4503-2961-3,https://dl.acm.org/doi/book/10.1145/2614066,10.1145/2614066,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Panels,978-1-4503-2959-0,https://dl.acm.org/doi/book/10.1145/2614208,10.1145/2614208,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Posters,978-1-4503-2958-3,https://dl.acm.org/doi/book/10.1145/2614217,10.1145/2614217,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Studio,978-1-4503-2977-4,https://dl.acm.org/doi/book/10.1145/2619195,10.1145/2619195,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2014 Talks,978-1-4503-2960-6,https://dl.acm.org/doi/book/10.1145/2614106,10.1145/2614106,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2015 Computer Animation Festival,978-1-4503-3326-9,https://dl.acm.org/doi/book/10.1145/2745234,10.1145/2745234,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2015 Courses,978-1-4503-3634-5,https://dl.acm.org/doi/book/10.1145/2776880,10.1145/2776880,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2015 Emerging Technologies,978-1-4503-3635-2,https://dl.acm.org/doi/book/10.1145/2782782,10.1145/2782782,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2015 Panels,978-1-4503-3633-8,https://dl.acm.org/doi/book/10.1145/2786601,10.1145/2786601,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2015 Posters,978-1-4503-3632-1,https://dl.acm.org/doi/book/10.1145/2787626,10.1145/2787626,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2015 Talks,978-1-4503-3636-9,https://dl.acm.org/doi/book/10.1145/2775280,10.1145/2775280,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Appy Hour,978-1-4503-4376-3,https://dl.acm.org/doi/book/10.1145/2936744,10.1145/2936744,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Art Gallery,978-1-4503-4280-3,https://dl.acm.org/doi/book/10.1145/2897843,10.1145/2897843,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Computer Animation Festival,978-1-4503-4281-0,https://dl.acm.org/doi/book/10.1145/2897841,10.1145/2897841,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Courses,978-1-4503-4289-6,https://dl.acm.org/doi/book/10.1145/2897826,10.1145/2897826,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Emerging Technologies,978-1-4503-4372-5,https://dl.acm.org/doi/book/10.1145/2929464,10.1145/2929464,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Panels,978-1-4503-4375-6,https://dl.acm.org/doi/book/10.1145/2927383,10.1145/2927383,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Posters,978-1-4503-4371-8,https://dl.acm.org/doi/book/10.1145/2945078,10.1145/2945078,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Production Sessions,978-1-4503-4374-9,https://dl.acm.org/doi/book/10.1145/2936733,10.1145/2936733,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Real-Time Live!,978-1-4503-4378-7,https://dl.acm.org/doi/book/10.1145/2933540,10.1145/2933540,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Studio,978-1-4503-4373-2,https://dl.acm.org/doi/book/10.1145/2929484,10.1145/2929484,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 Talks,978-1-4503-4282-7,https://dl.acm.org/doi/book/10.1145/2897839,10.1145/2897839,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2016 VR Village,978-1-4503-4377-0,https://dl.acm.org/doi/book/10.1145/2929490,10.1145/2929490,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Appy Hour,978-1-4503-5011-2,https://dl.acm.org/doi/book/10.1145/3098900,10.1145/3098900,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Art Gallery,978-1-4503-4998-7,https://dl.acm.org/doi/book/10.1145/3072940,10.1145/3072940,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Computer Animation Festival,978-1-4503-5017-4,https://dl.acm.org/doi/book/10.1145/3078280,10.1145/3078280,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Courses,978-1-4503-5014-3,https://dl.acm.org/doi/book/10.1145/3084873,10.1145/3084873,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Educator's Forum,978-1-4503-5078-5,https://dl.acm.org/doi/book/10.1145/3092878,10.1145/3092878,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Emerging Technologies,978-1-4503-5012-9,https://dl.acm.org/doi/book/10.1145/3084822,10.1145/3084822,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Panels,978-1-4503-5010-5,https://dl.acm.org/doi/book/10.1145/3084847,10.1145/3084847,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Posters,978-1-4503-5015-0,https://dl.acm.org/doi/book/10.1145/3102163,10.1145/3102163,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Production Sessions,978-1-4503-5016-7,https://dl.acm.org/doi/book/10.1145/3078345,10.1145/3078345,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Real Time Live!,978-1-4503-5090-7,https://dl.acm.org/doi/book/10.1145/3098333,10.1145/3098333,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Speakers,978-1-4503-5018-1,https://dl.acm.org/doi/book/10.1145/3098909,10.1145/3098909,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Studio,978-1-4503-5009-9,https://dl.acm.org/doi/book/10.1145/3084863,10.1145/3084863,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 Talks,978-1-4503-5008-2,https://dl.acm.org/doi/book/10.1145/3084363,10.1145/3084363,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2017 VR Village,978-1-4503-5013-6,https://dl.acm.org/doi/book/10.1145/3089269,10.1145/3089269,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Appy Hour,978-1-4503-5807-1,https://dl.acm.org/doi/book/10.1145/3213779,10.1145/3213779,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Art Gallery,978-1-4503-5778-4,https://dl.acm.org/doi/book/10.1145/3202918,10.1145/3202918,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Awards,978-1-4503-5830-9,https://dl.acm.org/doi/book/10.1145/3225151,10.1145/3225151,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Computer Animation Festival,978-1-4503-5806-4,https://dl.acm.org/doi/book/10.1145/3209800,10.1145/3209800,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Courses,978-1-4503-5809-5,https://dl.acm.org/doi/book/10.1145/3214834,10.1145/3214834,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Educator's Forum,978-1-4503-5884-2,https://dl.acm.org/doi/book/10.1145/3215641,10.1145/3215641,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Emerging Technologies,978-1-4503-5810-1,https://dl.acm.org/doi/book/10.1145/3214907,10.1145/3214907,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Panels,978-1-4503-5812-5,https://dl.acm.org/doi/book/10.1145/3209621,10.1145/3209621,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Posters,978-1-4503-5817-0,https://dl.acm.org/doi/book/10.1145/3230744,10.1145/3230744,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Production Sessions,978-1-4503-5934-4,https://dl.acm.org/doi/book/10.1145/3233159,10.1145/3233159,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Real-Time Live!,978-1-4503-5818-7,https://dl.acm.org/doi/book/10.1145/3229227,10.1145/3229227,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Studio,978-1-4503-5819-4,https://dl.acm.org/doi/book/10.1145/3214822,10.1145/3214822,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2018 Talks,978-1-4503-5820-0,https://dl.acm.org/doi/book/10.1145/3214745,10.1145/3214745,Association for Computing Machinery,acmconferences
"ACM SIGGRAPH 2018 Virtual, Augmented, and Mixed Reality",978-1-4503-5821-7,https://dl.acm.org/doi/book/10.1145/3226552,10.1145/3226552,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Appy Hour,978-1-4503-6306-8,https://dl.acm.org/doi/book/10.1145/3305365,10.1145/3305365,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Art Gallery,978-1-4503-6311-2,https://dl.acm.org/doi/book/10.1145/3306211,10.1145/3306211,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Awards,,https://dl.acm.org/doi/book/10.1145/3381851,10.1145/3381851,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Computer Animation Festival,978-1-4503-6194-1,https://dl.acm.org/doi/book/10.1145/3302502,10.1145/3302502,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Courses,978-1-4503-6307-5,https://dl.acm.org/doi/book/10.1145/3305366,10.1145/3305366,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Educators Forum,978-1-4503-6782-0,https://dl.acm.org/doi/book/10.1145/3326542,10.1145/3326542,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Emerging Technologies,978-1-4503-6308-2,https://dl.acm.org/doi/book/10.1145/3305367,10.1145/3305367,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Panels,978-1-4503-6312-9,https://dl.acm.org/doi/book/10.1145/3306212,10.1145/3306212,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Posters,978-1-4503-6314-3,https://dl.acm.org/doi/book/10.1145/3306214,10.1145/3306214,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Production Sessions,978-1-4503-6195-8,https://dl.acm.org/doi/book/10.1145/3292423,10.1145/3292423,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Real-Time Live!,978-1-4503-6315-0,https://dl.acm.org/doi/book/10.1145/3306305,10.1145/3306305,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Studio,978-1-4503-6316-7,https://dl.acm.org/doi/book/10.1145/3306306,10.1145/3306306,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 2019 Talks,978-1-4503-6317-4,https://dl.acm.org/doi/book/10.1145/3306307,10.1145/3306307,Association for Computing Machinery,acmconferences
"ACM SIGGRAPH 2019 Virtual, Augmented, and Mixed Reality",978-1-4503-6320-4,https://dl.acm.org/doi/book/10.1145/3306449,10.1145/3306449,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 88 panel proceedings,978-1-4503-7848-2,https://dl.acm.org/doi/book/10.1145/1402242,10.1145/1402242,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 89 Panel Proceedings,978-0-89791-353-9,https://dl.acm.org/doi/book/10.1145/77276,10.1145/77276,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 90 Panel Proceedings,978-0-89791-378-2,https://dl.acm.org/doi/book/10.1145/328750,10.1145/328750,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 92 Visual Proceedings,978-0-89791-423-9,https://dl.acm.org/doi/book/10.1145/131340,10.1145/131340,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 95 Visual Proceedings: The art and interdisciplinary programs of SIGGRAPH '95,978-0-89791-702-5,https://dl.acm.org/doi/book/10.1145/216037,10.1145/216037,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 96 Visual Proceedings: The art and interdisciplinary programs of SIGGRAPH '96,978-0-89791-784-1,https://dl.acm.org/doi/book/10.1145/253607,10.1145/253607,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 97 Visual Proceedings: The art and interdisciplinary programs of SIGGRAPH '97,978-0-89791-921-0,https://dl.acm.org/doi/book/10.1145/259081,10.1145/259081,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 98  Electronic art and animation catalog,978-1-58113-045-4,https://dl.acm.org/doi/book/10.1145/281388,10.1145/281388,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 98 Conference abstracts and applications,978-1-58113-046-1,https://dl.acm.org/doi/book/10.1145/280953,10.1145/280953,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 99 Conference abstracts and applications,978-1-58113-103-1,https://dl.acm.org/doi/book/10.1145/311625,10.1145/311625,Association for Computing Machinery,acmconferences
ACM SIGGRAPH 99 Electronic art and animation catalog,978-1-58113-104-8,https://dl.acm.org/doi/book/10.1145/312379,10.1145/312379,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2008 artgallery: emerging technologies,978-1-60558-374-7,https://dl.acm.org/doi/book/10.1145/1504229,10.1145/1504229,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2008 computer animation festival,978-1-60558-530-7,https://dl.acm.org/doi/book/10.1145/1504271,10.1145/1504271,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2008 courses,978-1-4503-7924-3,https://dl.acm.org/doi/book/10.1145/1508044,10.1145/1508044,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2008 educators programme,978-1-60558-388-4,https://dl.acm.org/doi/book/10.1145/1507713,10.1145/1507713,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2009 Art Gallery & Emerging Technologies: Adaptation,978-1-60558-878-0,https://dl.acm.org/doi/book/10.1145/1665137,10.1145/1665137,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2009 Computer Animation Festival,978-1-4503-7930-4,https://dl.acm.org/doi/book/10.1145/1665208,10.1145/1665208,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2009 Courses,978-1-4503-7931-1,https://dl.acm.org/doi/book/10.1145/1665817,10.1145/1665817,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2009 Educators Program,978-1-4503-7933-5,https://dl.acm.org/doi/book/10.1145/1666611,10.1145/1666611,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2009 Posters,978-1-4503-7934-2,https://dl.acm.org/doi/book/10.1145/1666778,10.1145/1666778,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2009 Sketches,978-1-4503-7936-6,https://dl.acm.org/doi/book/10.1145/1667146,10.1145/1667146,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2010 Art + Tech Showcase,978-1-4503-0526-6,https://dl.acm.org/doi/book/10.1145/1900351,10.1145/1900351,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2010 Computer Animation Festival,978-1-4503-0525-9,https://dl.acm.org/doi/book/10.1145/1900264,10.1145/1900264,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2010 Courses,978-1-4503-0527-3,https://dl.acm.org/doi/book/10.1145/1900520,10.1145/1900520,Association for Computing Machinery,acmconferences
ACM SIGGRAPH ASIA 2010 Posters,978-1-4503-0524-2,https://dl.acm.org/doi/book/10.1145/1900354,10.1145/1900354,Association for Computing Machinery,acmconferences
